Organization,Link,Sentence,isWayback,Label
Enbridge,https://www.enbridge.com/media-center/news/details?id=123713&lang=en,"Forward-looking information or statements included or incorporated by reference in this document include, but are not limited to, statements with respect to the following: Enbridge's strategic plan, priorities and outlook; 2022 financial guidance, including projected DCF per share and adjusted EBITDA and expected growth thereof; expected dividends, dividend growth and dividend policy; expected supply of, demand for, exports of and prices of crude oil, natural gas, natural gas liquids (NGL), liquified natural gas (LNG) and renewable energy; energy transition and low carbon energy and our approach thereto; environmental, social and governance (ESG) goals, targets and plans, including greenhouse gas (GHG) emissions intensity and reduction targets, ESG engagement and disclosure, and diversity and inclusion goals; anticipated utilization of our assets; expected EBITDA and expected adjusted EBITDA; expected earnings/(loss) and adjusted earnings/(loss); expected DCF and DCF per share; expected future cash flows; expected debt-to EBITDA range; expected shareholder returns, asset returns and returns on equity; expected performance of the Company's businesses, including customer growth and organic growth opportunities; financial strength, capacity and flexibility; financial priorities; expectations on leverage, sources of liquidity and sufficiency of financial resources; expected in-service dates and costs related to announced projects and projects under construction and system expansion, optimization and modernization; capital allocation framework and priorities including ESG factors; share repurchases under normal course issuer bid; investment capacity; expected future growth and expansion opportunities, including secured growth program, development opportunities and low carbon and new energies opportunities and strategy; expected future actions and decisions of regulators and courts and the timing and impact thereof; and toll and rate case discussions and filings, including with respect to the Mainline, and anticipated timing and impact therefrom.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/8cbce48d-bac6-4f28-8f52-504298c5b54d,"Also, subject to regulatory and environmental approvals, Pembina expects its pipeline lateral in the Edson, Alberta area to be in-service mid-2016.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c8f37bc6-7e6a-480b-8afd-c78c10c51abf,Common Share Dividends,False,0
Suncor Energy,http://web.archive.org/web/20220704161408/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-03-22-suncor-energy-recognized-for-leading-by-metrics-safety-program-en.pdf?modified=20210902050657,"The awards, which recognize CAPP members who have demonstrated exceptional performance in their commitment to responsible development of Canada's petroleum resources, were handed out at a dinner on March 21.",True,0
Suncor Energy,http://web.archive.org/web/20220701130341/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-03-suncor-energy-reports-2010-fourth-quarter-results-en.pdf?modified=20210902050623,"Corporate, Energy Trading and Eliminations includes the company's investment in renewable energy projects, results related to third-party energy supply and trading activities and other activities not directly attributable to other operating segments.",True,1
Suncor Energy,http://web.archive.org/web/20220703202906/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-04-27-suncor-energy-to-release-first-quarter-2010-financial-results-and-hold-annual-meeting-en.pdf?modified=20210902050551,Canadian Dailies Network,True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/af2415eb-3e55-48a0-b4b3-2ccfa050682c,a. Price risk,False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c8f37bc6-7e6a-480b-8afd-c78c10c51abf,a) IFRS 7 Financial Instruments: Disclosures,True,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2023/05/0504-Q123-Front-End.pdf,"The Company drilled a total of 16 net light crude oil wells in Q1/23 as part of its light oil development plan, which are targeted to come on production in the second half of Q2/23 and the first half of Q3/23.",True,0
Suncor Energy,http://web.archive.org/web/20220629121658/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-06-01-advisory-media-invited-to-fort-mckay-business-incubator-opening-en.pdf?modified=20210902050520,"For inquiries about the business incubator opening, contact:",True,0
Suncor Energy,http://web.archive.org/web/20220701145145/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-07-19-suncor-releases-2018-report-on-sustainability-en.pdf?modified=20210902051022,"Suncor today released its 2018 Report on Sustainability which details the company's environmental, social and economic performance.",True,1
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c8f37bc6-7e6a-480b-8afd-c78c10c51abf,No adjustments are made to goodwill and no gain or loss is recognized in earnings.,False,0
Suncor Energy,http://web.archive.org/web/20220621170105/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-03-23-suncor-and-petro-canada-join-forces-to-create-the-premier-canadian-energy-company-en.pdf?modified=20210902050518,Balance Sheet Information: 2008,True,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2023/03/0302-Q422-Front-End.pdf,"Canadian Natural Resources Limited (TSX-CNQ / NYSE-CNQ) will be issuing its 2022 Fourth Quarter and Year End Results on Thursday, March 2, 2023 before market open.",True,0
Suncor Energy,http://web.archive.org/web/20220703205920/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-12-16-suncor-energy-foundation-supports-social-innovation-program-en.pdf?modified=20210902050819,The Foundation was announced earlier this year as the Institute's first Founding Supporter and this support is in addition to that.,True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/af2415eb-3e55-48a0-b4b3-2ccfa050682c,"Common shares, convertible debentures and other securities of Pembina will not necessarily trade at values determined solely by reference to the underlying value of Pembina's assets.",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123753&lang=en,"The SLB terms are consistent with Enbridge's SLB framework announced in 2021, which incorporates emissions and diversity metrics into the financing terms.",False,1
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2025/03/0310-NCIB.pdf,"Canadian Natural targets to manage the allocation of free cash flow on a forward looking annual basis, while managing working capital and cash management as required.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/eeb7cf07-8367-4268-9aa7-31ff60540f31,Second Quarter 2018 Conference Call & Webcast,True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/3ec0bb2b-6f4a-4e9c-aeef-d2cebe865b36,"In particular, this news release contains forward-looking statements pertaining to, without limitation,  Pembina's intention to commence the NCIB and the timing, methods and quantity of any purchases of common shares under the NCIB .",False,0
Imperial Oil,https://news.imperialoil.ca/news-releases/news-releases/2016/Imperial-files-regulatory-applications-for-Cold-Lake-Expansion-project/default.aspx,The Cold Lake expansion is one of a group of in-situ oil-sands opportunities Imperial is currently evaluating.,True,0
Imperial Oil,http://web.archive.org/web/20200920192920/https://news.imperialoil.ca/news-releases/news-releases/2020/Imperial-announces-second-quarter-2020-financial-and-operating-results/default.aspx,"In addition, Imperial’s capital and exploration expenditures totalled $207 million in the quarter as the company executed its revised capital plans.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c8f37bc6-7e6a-480b-8afd-c78c10c51abf,The aggregate gross proceeds from the offering was approximately $345 million.,True,0
Suncor Energy,http://web.archive.org/web/20230320194350/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2023/2023-02-07-ma-su-to-release-q4-results-en.pdf?modified=20230207223301,"- Suncor will release its fourth quarter financial results on February 14, 2023 before 8:00 p.m. MT (10:00 p.m. ET).",True,0
Suncor Energy,http://web.archive.org/web/20220704160249/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2013/2013-10-30-suncor-energy-reports-2013-third-quarter-results-en.pdf?modified=20210902050742,"Total production guidance has been reduced to 545,000 boe/d - 590,000 boe/d from 570,000 boe/d 620,000 boe/d, as a result of the changes described above.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/2d8105a0-0798-483c-a4f4-90e2f8f090d8,"At the beginning of September, Pembina commissioned the high vapour pressure (""HVP""), or NGL, portion of the Peace and Northern Phase II pipeline expansion (""Phase II HVP""), and expects to have the pipeline fully commissioned by the end of 2015.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/888e9fc3-7137-460b-894a-f4ad96e31a40,"Pembina reported first quarter earnings of $369 million, representing a $112 million or 23 percent decrease over the same period in the prior year.",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123825&lang=en,"the favorable effect of translating US dollar earnings at a higher average exchange rate in 2024, as compared to 2023;",False,0
Suncor Energy,http://web.archive.org/web/20220704151119/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-04-29-suncor-energy-reports-first-quarter-en.pdf?modified=20210902050828,"'The Fort Hills project remains on schedule and on budget,' said Williams.",True,0
Canadian Natural Resources,https://www.cnrl.com/upload/media_element/1213/03/0307_q418-front-end.pdf,"North America crude oil and NGLs averaged 243,122 bbl/d in 2018, representing a 2% increase from 2017 levels mainly due to the successful integration of acquired assets at Pelican Lake, partially offset by the impact of proactive measures taken to reduce annual drilling in the second half of the year by approximately 100 net wells, delay completion and ramp up of new wells, and voluntarily curtail crude oil production.",True,0
Suncor Energy,http://web.archive.org/web/20220704154002/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-03-suncor-energy-reports-2011-third-quarter-results-en.pdf?modified=20210902050641,"Cash flow from operations was the highest on record at $2.721 billion ($1.73 per common share) in the third quarter of 2011, compared to $1.630 billion ($1.04 per common share) in the third quarter of 2010.",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123703&lang=en,"Separately, Enbridge announced that the quarterly dividend for 2022 will be increased from $0.835 to $0.86 per share, commencing with the dividend payable on March 1, 2022, to shareholders of record on February 15, 2022.",True,0
Suncor Energy,http://web.archive.org/web/20220703201845/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2013/2013-02-05-suncor-energy-reports-2012-fourth-quarter-results-en.pdf?modified=20210902050721,The impairment of the Voyageur upgrader project impacted ROCE by approximately 4%.,True,0
